Training Set,Number of Words Removed,Percentage of Words Removed
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_3.txt,6,0.01852366398073002
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_non_ironic_2.txt,22,0.06792010126270043
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_14.txt,1678,5.180451359945664
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_non_ironic_16.txt,103,0.31798956500261966
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_non_ironic_5.txt,166,0.5124880368003488
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_20.txt,42,0.12966564786515278
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_non_ironic_16.txt,307,0.9477941403476251
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_7.txt,23,0.07100737859282447
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_non_ironic_9.txt,31,0.09570559723380256
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_non_ironic_20.txt,62,0.19141119446760513
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_11.txt,35,0.10805470655428451
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_13.txt,41,0.12657837053502874
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_3.txt,472,1.4571948998178499
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_non_ironic_1.txt,91,0.2809422370411596
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_2.txt,343,1.0589361242320336
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_15.txt,32,0.0987928745639266
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_17.txt,1933,5.967707079126924
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_non_ironic_15.txt,37,0.11422926121453258
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_1.txt,7,0.02161094131085406
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_non_ironic_14.txt,99,0.3056404556821377
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_18.txt,151,0.46617887684850245
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_non_ironic_7.txt,194,0.5989318020437793
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_non_ironic_10.txt,52,0.16053842116637895
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_non_ironic_17.txt,39,0.12040381587478066
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_non_ironic_11.txt,91,0.2809422370411596
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_8.txt,26,0.08026921058318237
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_non_ironic_13.txt,97,0.29946590102188964
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_non_ironic_1.txt,19,0.05865826927232831
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_10.txt,32,0.0987928745639266
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_12.txt,26,0.08026921058318237
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_non_ironic_2.txt,31,0.09570559723380256
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_non_ironic_3.txt,58,0.17906208514710897
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_ironic_vs_non_ironic_8.txt,928,2.8649933623537436
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_non_ironic_15.txt,101,0.3118150103423858
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_14.txt,126,0.3889969435954441
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_non_ironic_19.txt,333,1.0280633509308075
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_non_ironic_9.txt,216,0.6668519033064797
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_14.txt,44,0.13584020252538664
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_non_ironic_14.txt,56,0.1728875304868609
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_10.txt,22,0.06792010126270043
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_5.txt,57,0.17597480781698494
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_non_ironic_6.txt,28,0.08644376524343045
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_7.txt,903,2.787811429100671
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_non_ironic_3.txt,25,0.07718193325305833
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_19.txt,155,0.4785279861689986
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_non_ironic_1.txt,21,0.06483282393257639
